user_id,month,registration_date,promo_type
U0003774,2024_10,2024-10-06,data_booster
U0003775,2024_10,2024-10-28,social_bundle
U0003776,2024_10,2024-10-09,weekend_special
U0003779,2024_10,2024-10-18,combo_pack
U0003780,2024_10,2024-10-08,data_booster
U0003782,2024_10,2024-10-06,data_booster
U0003782,2024_10,2024-10-11,data_booster
U0003784,2024_10,2024-10-24,data_booster
U0003793,2024_10,2024-10-12,combo_pack
U0003795,2024_10,2024-10-11,combo_pack
U0003795,2024_10,2024-10-10,data_booster
U0003801,2024_10,2024-10-16,social_bundle
U0003811,2024_10,2024-10-09,combo_pack
U0003812,2024_10,2024-10-14,weekend_special
U0003812,2024_10,2024-10-05,social_bundle
U0003816,2024_10,2024-10-09,weekend_special
U0003819,2024_10,2024-10-25,weekend_special
U0003821,2024_10,2024-10-01,social_bundle
U0003821,2024_10,2024-10-16,social_bundle
U0003822,2024_10,2024-10-06,combo_pack
U0003823,2024_10,2024-10-25,weekend_special
U0003824,2024_10,2024-10-17,weekend_special
U0003827,2024_10,2024-10-16,weekend_special
U0003829,2024_10,2024-10-01,weekend_special
U0003832,2024_10,2024-10-04,social_bundle
U0003838,2024_10,2024-10-07,data_booster
U0003838,2024_10,2024-10-27,combo_pack
U0003841,2024_10,2024-10-14,weekend_special
U0003842,2024_10,2024-10-11,data_booster
U0003843,2024_10,2024-10-22,combo_pack
U0003844,2024_10,2024-10-16,social_bundle
U0003844,2024_10,2024-10-04,combo_pack
U0003851,2024_10,2024-10-25,weekend_special
U0003852,2024_10,2024-10-03,weekend_special
U0003856,2024_10,2024-10-02,data_booster
U0003863,2024_10,2024-10-15,data_booster
U0003863,2024_10,2024-10-25,weekend_special
U0003864,2024_10,2024-10-19,social_bundle
U0003867,2024_10,2024-10-05,combo_pack
U0003876,2024_10,2024-10-04,social_bundle
U0003877,2024_10,2024-10-08,social_bundle
U0003881,2024_10,2024-10-15,weekend_special
U0003882,2024_10,2024-10-02,weekend_special
U0003883,2024_10,2024-10-14,social_bundle
U0003886,2024_10,2024-10-25,combo_pack
U0003887,2024_10,2024-10-28,combo_pack
U0003887,2024_10,2024-10-06,weekend_special
U0003893,2024_10,2024-10-17,data_booster
U0003894,2024_10,2024-10-08,weekend_special
U0003900,2024_10,2024-10-28,weekend_special
U0003903,2024_10,2024-10-20,weekend_special
U0003904,2024_10,2024-10-20,social_bundle
U0003905,2024_10,2024-10-10,data_booster
U0003905,2024_10,2024-10-03,combo_pack
U0003910,2024_10,2024-10-20,data_booster
U0003920,2024_10,2024-10-25,weekend_special
U0003929,2024_10,2024-10-08,weekend_special
U0003930,2024_10,2024-10-13,combo_pack
U0003934,2024_10,2024-10-11,data_booster
U0003938,2024_10,2024-10-26,data_booster
U0003943,2024_10,2024-10-04,combo_pack
U0003943,2024_10,2024-10-02,combo_pack
U0003948,2024_10,2024-10-21,data_booster
U0003950,2024_10,2024-10-10,weekend_special
U0003950,2024_10,2024-10-23,combo_pack
U0003951,2024_10,2024-10-22,data_booster
U0003952,2024_10,2024-10-12,combo_pack
U0003952,2024_10,2024-10-06,combo_pack
U0003957,2024_10,2024-10-07,weekend_special
U0003957,2024_10,2024-10-13,data_booster
U0003966,2024_10,2024-10-19,combo_pack
U0003966,2024_10,2024-10-13,social_bundle
U0003976,2024_10,2024-10-19,combo_pack
U0003978,2024_10,2024-10-12,social_bundle
U0003979,2024_10,2024-10-14,social_bundle
U0003980,2024_10,2024-10-19,weekend_special
U0003980,2024_10,2024-10-09,combo_pack
U0003986,2024_10,2024-10-12,data_booster
U0003987,2024_10,2024-10-05,combo_pack
U0003993,2024_10,2024-10-07,combo_pack
U0003998,2024_10,2024-10-22,weekend_special
U0004013,2024_10,2024-10-25,data_booster
U0004015,2024_10,2024-10-04,combo_pack
U0004015,2024_10,2024-10-09,combo_pack
U0004017,2024_10,2024-10-20,weekend_special
U0004024,2024_10,2024-10-12,combo_pack
U0004031,2024_10,2024-10-08,social_bundle
U0004033,2024_10,2024-10-16,social_bundle
U0004036,2024_10,2024-10-20,social_bundle
U0004037,2024_10,2024-10-12,data_booster
U0004038,2024_10,2024-10-27,data_booster
U0004038,2024_10,2024-10-08,social_bundle
U0004041,2024_10,2024-10-12,social_bundle
U0004044,2024_10,2024-10-20,combo_pack
U0004045,2024_10,2024-10-09,data_booster
U0004048,2024_10,2024-10-26,combo_pack
U0004055,2024_10,2024-10-24,data_booster
U0004055,2024_10,2024-10-04,data_booster
U0004058,2024_10,2024-10-27,social_bundle
U0004058,2024_10,2024-10-10,social_bundle
U0004060,2024_10,2024-10-26,social_bundle
U0004060,2024_10,2024-10-03,combo_pack
U0004064,2024_10,2024-10-20,combo_pack
U0004067,2024_10,2024-10-06,data_booster
U0004067,2024_10,2024-10-11,social_bundle
U0004069,2024_10,2024-10-14,data_booster
U0004070,2024_10,2024-10-08,combo_pack
U0004071,2024_10,2024-10-01,data_booster
U0004071,2024_10,2024-10-06,social_bundle
U0004073,2024_10,2024-10-03,weekend_special
U0004087,2024_10,2024-10-02,data_booster
U0004089,2024_10,2024-10-28,combo_pack
U0004091,2024_10,2024-10-06,combo_pack
U0004095,2024_10,2024-10-18,combo_pack
U0004096,2024_10,2024-10-15,social_bundle
U0004097,2024_10,2024-10-04,combo_pack
U0004098,2024_10,2024-10-19,weekend_special
U0004098,2024_10,2024-10-22,data_booster
U0004099,2024_10,2024-10-01,data_booster
U0004103,2024_10,2024-10-23,social_bundle
U0004104,2024_10,2024-10-26,social_bundle
U0004108,2024_10,2024-10-10,weekend_special
U0004109,2024_10,2024-10-03,combo_pack
U0004110,2024_10,2024-10-02,data_booster
U0004111,2024_10,2024-10-16,weekend_special
U0004114,2024_10,2024-10-02,weekend_special
U0004122,2024_10,2024-10-13,social_bundle
U0004122,2024_10,2024-10-15,combo_pack
U0004123,2024_10,2024-10-25,combo_pack
U0004126,2024_10,2024-10-24,combo_pack
U0004127,2024_10,2024-10-14,data_booster
U0004131,2024_10,2024-10-02,weekend_special
U0004132,2024_10,2024-10-28,combo_pack
U0004138,2024_10,2024-10-27,combo_pack
U0004139,2024_10,2024-10-02,combo_pack
U0004142,2024_10,2024-10-22,social_bundle
U0004143,2024_10,2024-10-16,data_booster
U0004156,2024_10,2024-10-17,combo_pack
U0004160,2024_10,2024-10-02,combo_pack
U0004161,2024_10,2024-10-12,data_booster
U0004165,2024_10,2024-10-26,combo_pack
U0004166,2024_10,2024-10-24,social_bundle
U0004174,2024_10,2024-10-09,weekend_special
U0004175,2024_10,2024-10-11,data_booster
U0004177,2024_10,2024-10-27,weekend_special
U0004181,2024_10,2024-10-27,data_booster
U0004186,2024_10,2024-10-02,combo_pack
U0004192,2024_10,2024-10-22,social_bundle
U0004196,2024_10,2024-10-18,combo_pack
U0004198,2024_10,2024-10-19,data_booster
U0004198,2024_10,2024-10-26,social_bundle
U0004200,2024_10,2024-10-14,weekend_special
U0004206,2024_10,2024-10-22,social_bundle
U0004207,2024_10,2024-10-20,combo_pack
U0004209,2024_10,2024-10-10,weekend_special
U0004209,2024_10,2024-10-19,combo_pack
U0004213,2024_10,2024-10-01,weekend_special
U0004214,2024_10,2024-10-18,combo_pack
U0004216,2024_10,2024-10-18,social_bundle
U0004220,2024_10,2024-10-20,social_bundle
U0004227,2024_10,2024-10-04,combo_pack
U0004227,2024_10,2024-10-22,social_bundle
U0004229,2024_10,2024-10-07,combo_pack
U0004230,2024_10,2024-10-16,combo_pack
U0004234,2024_10,2024-10-09,combo_pack
U0004235,2024_10,2024-10-16,combo_pack
U0004237,2024_10,2024-10-08,weekend_special
U0004238,2024_10,2024-10-25,social_bundle
U0004238,2024_10,2024-10-13,combo_pack
U0004243,2024_10,2024-10-08,weekend_special
U0004249,2024_10,2024-10-25,weekend_special
U0004250,2024_10,2024-10-10,combo_pack
U0004252,2024_10,2024-10-03,weekend_special
U0004253,2024_10,2024-10-11,combo_pack
U0004255,2024_10,2024-10-08,weekend_special
U0004257,2024_10,2024-10-06,combo_pack
U0004258,2024_10,2024-10-20,weekend_special
U0004262,2024_10,2024-10-06,combo_pack
U0004262,2024_10,2024-10-21,data_booster
U0004268,2024_10,2024-10-03,combo_pack
U0004268,2024_10,2024-10-21,social_bundle
U0004270,2024_10,2024-10-10,social_bundle
U0004270,2024_10,2024-10-17,social_bundle
U0004277,2024_10,2024-10-03,combo_pack
U0004278,2024_10,2024-10-20,weekend_special
U0004281,2024_10,2024-10-02,social_bundle
U0004282,2024_10,2024-10-07,social_bundle
U0004283,2024_10,2024-10-24,weekend_special
U0004288,2024_10,2024-10-21,data_booster
U0004288,2024_10,2024-10-12,weekend_special
U0004289,2024_10,2024-10-27,social_bundle
U0004292,2024_10,2024-10-24,data_booster
U0004299,2024_10,2024-10-16,combo_pack
U0004301,2024_10,2024-10-01,weekend_special
U0004301,2024_10,2024-10-02,combo_pack
U0004306,2024_10,2024-10-02,social_bundle
U0004309,2024_10,2024-10-20,weekend_special
U0004312,2024_10,2024-10-02,weekend_special
U0004320,2024_10,2024-10-04,data_booster
U0004321,2024_10,2024-10-23,weekend_special
U0004321,2024_10,2024-10-13,social_bundle
U0004322,2024_10,2024-10-15,social_bundle
U0004323,2024_10,2024-10-11,weekend_special
U0004326,2024_10,2024-10-22,weekend_special
U0004330,2024_10,2024-10-14,social_bundle
U0004330,2024_10,2024-10-27,social_bundle
U0004333,2024_10,2024-10-02,data_booster
U0004337,2024_10,2024-10-18,data_booster
U0004337,2024_10,2024-10-18,social_bundle
U0004339,2024_10,2024-10-24,social_bundle
U0004343,2024_10,2024-10-12,data_booster
U0004346,2024_10,2024-10-01,combo_pack
U0004346,2024_10,2024-10-18,weekend_special
U0004347,2024_10,2024-10-01,data_booster
U0004349,2024_10,2024-10-20,data_booster
U0004350,2024_10,2024-10-08,social_bundle
U0004353,2024_10,2024-10-26,weekend_special
U0004354,2024_10,2024-10-16,weekend_special
U0004361,2024_10,2024-10-17,weekend_special
U0004361,2024_10,2024-10-13,weekend_special
U0004364,2024_10,2024-10-21,data_booster
U0004366,2024_10,2024-10-13,social_bundle
U0004368,2024_10,2024-10-26,weekend_special
U0004369,2024_10,2024-10-10,social_bundle
U0004375,2024_10,2024-10-20,weekend_special
U0004376,2024_10,2024-10-11,weekend_special
U0004377,2024_10,2024-10-06,combo_pack
U0004381,2024_10,2024-10-07,data_booster
U0004385,2024_10,2024-10-06,social_bundle
U0004385,2024_10,2024-10-02,weekend_special
U0004387,2024_10,2024-10-01,weekend_special
U0004393,2024_10,2024-10-15,social_bundle
U0004398,2024_10,2024-10-12,weekend_special
U0004401,2024_10,2024-10-22,weekend_special
U0004402,2024_10,2024-10-25,combo_pack
U0004403,2024_10,2024-10-05,combo_pack
U0004409,2024_10,2024-10-04,data_booster
U0004409,2024_10,2024-10-12,data_booster
U0004411,2024_10,2024-10-24,combo_pack
U0004412,2024_10,2024-10-24,combo_pack
U0004415,2024_10,2024-10-07,weekend_special
U0004417,2024_10,2024-10-16,combo_pack
U0004419,2024_10,2024-10-25,combo_pack
U0004420,2024_10,2024-10-01,data_booster
U0004420,2024_10,2024-10-01,weekend_special
U0004422,2024_10,2024-10-09,combo_pack
U0004422,2024_10,2024-10-06,weekend_special
U0004423,2024_10,2024-10-08,combo_pack
U0004426,2024_10,2024-10-18,data_booster
U0004426,2024_10,2024-10-11,weekend_special
U0004432,2024_10,2024-10-04,social_bundle
U0004434,2024_10,2024-10-03,social_bundle
U0004436,2024_10,2024-10-17,social_bundle
U0004436,2024_10,2024-10-19,weekend_special
U0004439,2024_10,2024-10-27,social_bundle
U0004439,2024_10,2024-10-27,weekend_special
U0004442,2024_10,2024-10-23,weekend_special
U0004444,2024_10,2024-10-19,combo_pack
U0004444,2024_10,2024-10-08,weekend_special
U0004445,2024_10,2024-10-25,data_booster
U0004448,2024_10,2024-10-08,data_booster
U0004448,2024_10,2024-10-18,weekend_special
U0004449,2024_10,2024-10-09,weekend_special
U0004450,2024_10,2024-10-23,combo_pack
U0004452,2024_10,2024-10-05,weekend_special
U0004454,2024_10,2024-10-04,combo_pack
U0004458,2024_10,2024-10-19,weekend_special
U0004458,2024_10,2024-10-14,social_bundle
U0004461,2024_10,2024-10-26,weekend_special
U0004461,2024_10,2024-10-10,weekend_special
U0004464,2024_10,2024-10-25,data_booster
U0004464,2024_10,2024-10-26,data_booster
U0004466,2024_10,2024-10-17,combo_pack
U0004467,2024_10,2024-10-28,data_booster
U0004469,2024_10,2024-10-28,combo_pack
U0004470,2024_10,2024-10-26,combo_pack
U0004478,2024_10,2024-10-28,combo_pack
U0004479,2024_10,2024-10-07,data_booster
U0004484,2024_10,2024-10-15,weekend_special
U0004486,2024_10,2024-10-08,weekend_special
U0004490,2024_10,2024-10-17,social_bundle
U0004492,2024_10,2024-10-16,combo_pack
U0004493,2024_10,2024-10-12,data_booster
U0004506,2024_10,2024-10-16,combo_pack
U0004506,2024_10,2024-10-20,combo_pack
U0004513,2024_10,2024-10-05,data_booster
U0004515,2024_10,2024-10-19,social_bundle
U0004525,2024_10,2024-10-23,combo_pack
U0004527,2024_10,2024-10-22,combo_pack
U0004527,2024_10,2024-10-22,weekend_special
U0004528,2024_10,2024-10-17,data_booster
U0004528,2024_10,2024-10-12,weekend_special
U0004531,2024_10,2024-10-11,combo_pack
U0004535,2024_10,2024-10-22,data_booster
U0004535,2024_10,2024-10-22,data_booster
U0004545,2024_10,2024-10-06,weekend_special
U0004551,2024_10,2024-10-02,data_booster
U0004551,2024_10,2024-10-17,weekend_special
U0004552,2024_10,2024-10-13,data_booster
U0004592,2024_10,2024-10-19,data_booster
U0004618,2024_10,2024-10-03,data_booster
U0004621,2024_10,2024-10-26,combo_pack
U0004621,2024_10,2024-10-18,social_bundle
U0004641,2024_10,2024-10-23,data_booster
U0004641,2024_10,2024-10-08,data_booster
U0004656,2024_10,2024-10-01,combo_pack
U0004666,2024_10,2024-10-21,data_booster
U0004667,2024_10,2024-10-04,social_bundle
U0004692,2024_10,2024-10-27,weekend_special
U0004712,2024_10,2024-10-07,data_booster
U0004721,2024_10,2024-10-01,social_bundle
U0004724,2024_10,2024-10-15,weekend_special
U0004725,2024_10,2024-10-02,combo_pack
U0004730,2024_10,2024-10-06,social_bundle
U0004731,2024_10,2024-10-25,social_bundle
U0004732,2024_10,2024-10-25,social_bundle
U0004732,2024_10,2024-10-14,social_bundle
U0004760,2024_10,2024-10-28,combo_pack
U0004760,2024_10,2024-10-27,combo_pack
U0004763,2024_10,2024-10-09,combo_pack
U0004764,2024_10,2024-10-02,weekend_special
U0004771,2024_10,2024-10-09,social_bundle
U0004782,2024_10,2024-10-20,combo_pack
U0004790,2024_10,2024-10-03,combo_pack
U0004793,2024_10,2024-10-16,data_booster
U0004815,2024_10,2024-10-13,data_booster
U0004822,2024_10,2024-10-16,combo_pack
U0004828,2024_10,2024-10-13,weekend_special
U0004832,2024_10,2024-10-07,data_booster
U0004840,2024_10,2024-10-13,social_bundle
U0004847,2024_10,2024-10-07,combo_pack
U0004849,2024_10,2024-10-14,social_bundle
U0004854,2024_10,2024-10-04,data_booster
U0004854,2024_10,2024-10-07,weekend_special
U0004855,2024_10,2024-10-05,data_booster
U0004857,2024_10,2024-10-09,combo_pack
U0004863,2024_10,2024-10-12,combo_pack
U0004866,2024_10,2024-10-24,combo_pack
U0004869,2024_10,2024-10-26,weekend_special
U0004905,2024_10,2024-10-21,social_bundle
U0004917,2024_10,2024-10-04,combo_pack
U0004919,2024_10,2024-10-25,weekend_special
U0004942,2024_10,2024-10-13,combo_pack
U0004943,2024_10,2024-10-27,combo_pack
U0004943,2024_10,2024-10-22,weekend_special
U0004947,2024_10,2024-10-23,combo_pack
U0004950,2024_10,2024-10-07,combo_pack
U0004952,2024_10,2024-10-06,combo_pack
U0004971,2024_10,2024-10-18,data_booster
U0004971,2024_10,2024-10-10,social_bundle
U0004986,2024_10,2024-10-12,weekend_special
U0004991,2024_10,2024-10-11,weekend_special
U0005000,2024_10,2024-10-19,social_bundle
U0005003,2024_10,2024-10-09,data_booster
U0005003,2024_10,2024-10-05,data_booster
U0005006,2024_10,2024-10-17,data_booster
U0005009,2024_10,2024-10-24,weekend_special
U0005013,2024_10,2024-10-02,social_bundle
U0005013,2024_10,2024-10-23,combo_pack
U0005015,2024_10,2024-10-05,data_booster
U0005022,2024_10,2024-10-26,weekend_special
U0005024,2024_10,2024-10-15,weekend_special
U0005024,2024_10,2024-10-28,weekend_special
U0005026,2024_10,2024-10-19,social_bundle
U0005033,2024_10,2024-10-08,combo_pack
U0005035,2024_10,2024-10-14,weekend_special
U0005036,2024_10,2024-10-11,weekend_special
U0005053,2024_10,2024-10-15,weekend_special
U0005060,2024_10,2024-10-23,social_bundle
U0005063,2024_10,2024-10-06,data_booster
U0005068,2024_10,2024-10-28,combo_pack
U0005069,2024_10,2024-10-18,social_bundle
U0005072,2024_10,2024-10-09,data_booster
U0005072,2024_10,2024-10-12,combo_pack
U0005074,2024_10,2024-10-11,combo_pack
U0005080,2024_10,2024-10-13,weekend_special
U0005082,2024_10,2024-10-24,social_bundle
U0005083,2024_10,2024-10-13,weekend_special
U0005090,2024_10,2024-10-12,social_bundle
U0005092,2024_10,2024-10-17,combo_pack
U0005093,2024_10,2024-10-28,social_bundle
U0005093,2024_10,2024-10-17,data_booster
U0005100,2024_10,2024-10-27,weekend_special
U0005106,2024_10,2024-10-25,weekend_special
U0005106,2024_10,2024-10-06,weekend_special
U0005113,2024_10,2024-10-04,weekend_special
U0005115,2024_10,2024-10-10,combo_pack
U0005116,2024_10,2024-10-03,weekend_special
U0005121,2024_10,2024-10-07,combo_pack
U0005121,2024_10,2024-10-06,combo_pack
U0005124,2024_10,2024-10-17,social_bundle
U0005125,2024_10,2024-10-17,weekend_special
U0005126,2024_10,2024-10-23,combo_pack
U0005128,2024_10,2024-10-10,combo_pack
U0005128,2024_10,2024-10-11,weekend_special
U0005130,2024_10,2024-10-25,combo_pack
U0005130,2024_10,2024-10-15,social_bundle
U0005138,2024_10,2024-10-05,data_booster
U0005138,2024_10,2024-10-16,social_bundle
U0005143,2024_10,2024-10-02,data_booster
U0005152,2024_10,2024-10-09,combo_pack
U0005155,2024_10,2024-10-10,combo_pack
U0005159,2024_10,2024-10-24,data_booster
U0005161,2024_10,2024-10-13,weekend_special
U0005164,2024_10,2024-10-28,data_booster
U0005164,2024_10,2024-10-19,weekend_special
U0005169,2024_10,2024-10-21,social_bundle
U0005178,2024_10,2024-10-15,data_booster
U0005180,2024_10,2024-10-14,data_booster
U0005181,2024_10,2024-10-19,social_bundle
U0005182,2024_10,2024-10-12,social_bundle
U0005183,2024_10,2024-10-08,data_booster
U0005196,2024_10,2024-10-19,weekend_special
U0005198,2024_10,2024-10-24,weekend_special
U0005204,2024_10,2024-10-12,data_booster
U0005206,2024_10,2024-10-16,weekend_special
U0005216,2024_10,2024-10-12,combo_pack
U0005219,2024_10,2024-10-28,weekend_special
U0005221,2024_10,2024-10-21,social_bundle
U0005222,2024_10,2024-10-15,social_bundle
U0005224,2024_10,2024-10-19,combo_pack
U0005228,2024_10,2024-10-09,weekend_special
U0005228,2024_10,2024-10-02,weekend_special
U0005237,2024_10,2024-10-11,data_booster
U0005243,2024_10,2024-10-18,combo_pack
U0005246,2024_10,2024-10-07,combo_pack
U0005247,2024_10,2024-10-16,social_bundle
U0005249,2024_10,2024-10-17,data_booster
U0005251,2024_10,2024-10-04,data_booster
U0005266,2024_10,2024-10-09,combo_pack
U0005276,2024_10,2024-10-07,data_booster
U0005281,2024_10,2024-10-15,combo_pack
U0005283,2024_10,2024-10-10,data_booster
U0005285,2024_10,2024-10-24,combo_pack
U0005295,2024_10,2024-10-09,weekend_special
U0005300,2024_10,2024-10-27,combo_pack
U0005319,2024_10,2024-10-22,social_bundle
U0005321,2024_10,2024-10-19,weekend_special
U0005327,2024_10,2024-10-16,combo_pack
U0005329,2024_10,2024-10-17,social_bundle
U0005336,2024_10,2024-10-17,weekend_special
U0005341,2024_10,2024-10-06,data_booster
U0005347,2024_10,2024-10-26,data_booster
U0005348,2024_10,2024-10-21,social_bundle
U0005348,2024_10,2024-10-07,combo_pack
U0005351,2024_10,2024-10-13,data_booster
U0005357,2024_10,2024-10-04,social_bundle
U0005359,2024_10,2024-10-08,data_booster
U0005360,2024_10,2024-10-06,social_bundle
U0005361,2024_10,2024-10-05,weekend_special
U0005369,2024_10,2024-10-09,weekend_special
U0005369,2024_10,2024-10-04,social_bundle
U0005371,2024_10,2024-10-22,weekend_special
U0005371,2024_10,2024-10-06,weekend_special
U0005373,2024_10,2024-10-16,weekend_special
U0005381,2024_10,2024-10-05,social_bundle
U0005382,2024_10,2024-10-27,weekend_special
U0005386,2024_10,2024-10-18,weekend_special
U0005392,2024_10,2024-10-16,social_bundle
U0005394,2024_10,2024-10-02,weekend_special
U0005397,2024_10,2024-10-26,combo_pack
U0005397,2024_10,2024-10-06,social_bundle
U0005399,2024_10,2024-10-24,social_bundle
U0005403,2024_10,2024-10-10,social_bundle
U0005406,2024_10,2024-10-14,weekend_special
U0005419,2024_10,2024-10-21,social_bundle
U0005423,2024_10,2024-10-02,social_bundle
U0005425,2024_10,2024-10-27,weekend_special
U0005429,2024_10,2024-10-13,weekend_special
U0005431,2024_10,2024-10-23,data_booster
U0005436,2024_10,2024-10-25,weekend_special
U0005437,2024_10,2024-10-11,data_booster
U0005438,2024_10,2024-10-11,weekend_special
U0005439,2024_10,2024-10-14,weekend_special
U0005440,2024_10,2024-10-10,data_booster
U0005442,2024_10,2024-10-18,social_bundle
U0005446,2024_10,2024-10-26,social_bundle
U0005447,2024_10,2024-10-22,weekend_special
U0005449,2024_10,2024-10-08,weekend_special
U0005450,2024_10,2024-10-12,social_bundle
U0005460,2024_10,2024-10-09,combo_pack
U0005462,2024_10,2024-10-15,weekend_special
U0005470,2024_10,2024-10-06,weekend_special
U0005470,2024_10,2024-10-09,combo_pack
U0005477,2024_10,2024-10-18,data_booster
U0005490,2024_10,2024-10-08,social_bundle
U0005501,2024_10,2024-10-18,data_booster
U0005502,2024_10,2024-10-07,weekend_special
U0005502,2024_10,2024-10-15,data_booster
U0005507,2024_10,2024-10-24,social_bundle
U0005509,2024_10,2024-10-15,social_bundle
U0005516,2024_10,2024-10-09,weekend_special
U0005518,2024_10,2024-10-14,data_booster
U0005525,2024_10,2024-10-22,data_booster
U0005527,2024_10,2024-10-12,combo_pack
U0005527,2024_10,2024-10-21,data_booster
U0005528,2024_10,2024-10-11,data_booster
U0005528,2024_10,2024-10-20,social_bundle
U0005529,2024_10,2024-10-04,combo_pack
U0005537,2024_10,2024-10-19,social_bundle
U0005538,2024_10,2024-10-18,data_booster
U0005546,2024_10,2024-10-05,social_bundle
U0005553,2024_10,2024-10-28,social_bundle
U0005563,2024_10,2024-10-16,social_bundle
U0005565,2024_10,2024-10-28,weekend_special
U0005565,2024_10,2024-10-06,weekend_special
U0005570,2024_10,2024-10-20,weekend_special
U0005574,2024_10,2024-10-16,social_bundle
U0005576,2024_10,2024-10-09,combo_pack
U0005579,2024_10,2024-10-26,weekend_special
U0005581,2024_10,2024-10-21,combo_pack
U0005587,2024_10,2024-10-27,data_booster
U0005596,2024_10,2024-10-03,social_bundle
U0005597,2024_10,2024-10-12,weekend_special
U0005604,2024_10,2024-10-06,social_bundle
U0005606,2024_10,2024-10-12,combo_pack
U0005606,2024_10,2024-10-09,combo_pack
U0005607,2024_10,2024-10-24,weekend_special
U0005608,2024_10,2024-10-20,data_booster
U0005609,2024_10,2024-10-08,combo_pack
U0005611,2024_10,2024-10-08,combo_pack
U0005614,2024_10,2024-10-24,combo_pack
U0005616,2024_10,2024-10-22,social_bundle
U0005621,2024_10,2024-10-07,weekend_special
U0005623,2024_10,2024-10-24,weekend_special
U0005628,2024_10,2024-10-02,social_bundle
U0005628,2024_10,2024-10-15,social_bundle
U0005633,2024_10,2024-10-20,data_booster
U0005635,2024_10,2024-10-10,data_booster
U0005635,2024_10,2024-10-22,combo_pack
U0005639,2024_10,2024-10-03,social_bundle
U0005641,2024_10,2024-10-20,weekend_special
U0005643,2024_10,2024-10-26,data_booster
U0005643,2024_10,2024-10-19,weekend_special
U0005645,2024_10,2024-10-27,social_bundle
U0005649,2024_10,2024-10-25,weekend_special
U0005651,2024_10,2024-10-12,combo_pack
U0005653,2024_10,2024-10-13,combo_pack
U0005663,2024_10,2024-10-14,weekend_special
U0005664,2024_10,2024-10-14,weekend_special
U0005665,2024_10,2024-10-27,combo_pack
U0005667,2024_10,2024-10-28,social_bundle
U0005671,2024_10,2024-10-06,weekend_special
U0005671,2024_10,2024-10-01,combo_pack
U0005672,2024_10,2024-10-13,social_bundle
U0005675,2024_10,2024-10-16,data_booster
U0005678,2024_10,2024-10-27,social_bundle
U0005680,2024_10,2024-10-02,combo_pack
U0005682,2024_10,2024-10-19,weekend_special
U0005684,2024_10,2024-10-28,weekend_special
U0005686,2024_10,2024-10-03,weekend_special
U0005686,2024_10,2024-10-09,data_booster
U0005689,2024_10,2024-10-26,data_booster
U0005699,2024_10,2024-10-17,weekend_special
U0005699,2024_10,2024-10-13,weekend_special
U0005703,2024_10,2024-10-11,weekend_special
U0005705,2024_10,2024-10-15,combo_pack
U0005707,2024_10,2024-10-17,social_bundle
U0005708,2024_10,2024-10-23,social_bundle
U0005709,2024_10,2024-10-07,weekend_special
U0005710,2024_10,2024-10-02,weekend_special
U0005710,2024_10,2024-10-05,data_booster
U0005712,2024_10,2024-10-24,data_booster
U0005712,2024_10,2024-10-09,data_booster
U0005714,2024_10,2024-10-19,data_booster
U0005715,2024_10,2024-10-24,data_booster
U0005719,2024_10,2024-10-03,combo_pack
U0005726,2024_10,2024-10-09,weekend_special
U0005727,2024_10,2024-10-17,data_booster
U0005729,2024_10,2024-10-08,weekend_special
U0005735,2024_10,2024-10-26,combo_pack
U0005737,2024_10,2024-10-18,social_bundle
U0005738,2024_10,2024-10-21,data_booster
U0005743,2024_10,2024-10-01,combo_pack
U0005745,2024_10,2024-10-05,combo_pack
U0005750,2024_10,2024-10-04,social_bundle
U0005759,2024_10,2024-10-13,social_bundle
U0005759,2024_10,2024-10-16,data_booster
U0005760,2024_10,2024-10-20,social_bundle
U0005761,2024_10,2024-10-19,data_booster
U0005763,2024_10,2024-10-24,data_booster
U0005781,2024_10,2024-10-13,data_booster
U0005781,2024_10,2024-10-24,social_bundle
U0005785,2024_10,2024-10-11,combo_pack
U0005793,2024_10,2024-10-10,weekend_special
U0005794,2024_10,2024-10-12,weekend_special
U0005795,2024_10,2024-10-13,weekend_special
U0005803,2024_10,2024-10-19,social_bundle
U0005807,2024_10,2024-10-19,weekend_special
U0005809,2024_10,2024-10-15,combo_pack
U0005810,2024_10,2024-10-05,data_booster
U0005811,2024_10,2024-10-19,weekend_special
U0005813,2024_10,2024-10-27,social_bundle
U0005819,2024_10,2024-10-19,social_bundle
U0005819,2024_10,2024-10-07,data_booster
U0005820,2024_10,2024-10-21,social_bundle
U0005823,2024_10,2024-10-01,data_booster
U0005825,2024_10,2024-10-28,social_bundle
U0005828,2024_10,2024-10-26,data_booster
U0005829,2024_10,2024-10-07,weekend_special
U0005830,2024_10,2024-10-28,data_booster
U0005830,2024_10,2024-10-25,combo_pack
U0005835,2024_10,2024-10-15,weekend_special
U0005843,2024_10,2024-10-22,data_booster
U0005845,2024_10,2024-10-05,data_booster
U0005846,2024_10,2024-10-12,social_bundle
U0005846,2024_10,2024-10-09,weekend_special
U0005849,2024_10,2024-10-13,weekend_special
U0005852,2024_10,2024-10-12,data_booster
U0005855,2024_10,2024-10-23,combo_pack
U0005859,2024_10,2024-10-11,data_booster
U0005864,2024_10,2024-10-08,data_booster
U0005866,2024_10,2024-10-08,data_booster
U0005868,2024_10,2024-10-26,combo_pack
